future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Feb-2024	10463096.2987777	983540.82526302	1442963.94589776	715444.258131301	2827432.3668778	6584.36196038779	969859.176413981	0	0	7364957.45327903	2895804.66421741
Mar-2024	4022117.98995463	327728.867694008	632098.327534225	372490.732520273	2286112.82376863	3597.82123845767	768185.505030119	0	0	2634547.76249537	1574904.51138141
Apr-2024	10554307.0499838	1006604.37975265	1240165.42202573	644942.910972291	2551362.66689008	366.864494570656	649920.709269777	0	0	7208653.73915797	3154932.51657402
May-2024	4173770.76457039	378869.97447531	317631.574043949	156620.053447087	373046.203180307	8775.82678338198	85427.1660239581	141220.201111894	0	3249007.81268042	1076799.47441447
Jun-2024	9377339.84320122	739246.776363479	600707.398344511	256375.680905216	198227.042947918	95716.724791731	70989.3493958169	734141.417802841	0	5227329.58413758	1488024.51994387
Jul-2024	13120156.9296789	1008153.29574087	818806.171038861	253608.899323059	59347.3074323744	244439.645427326	24842.291794898	2599274.80388111	0	4967349.40556739	1044220.4943722
Aug-2024	7872182.258549	823796.287444082	504206.618011065	177850.390964137	42693.2453036912	255406.35493294	16551.5620398162	4680833.99305393	0	2645684.40788817	247100.026552815
Sep-2024	3182103.96895048	376058.257641933	169158.371731535	104834.556696761	34500.1969206557	202652.229288811	13228.9907178622	2166550.36317137	0	932575.294747693	80712.5018336161
Oct-2025	105171.113921431	9048.89790686842	9308.25533789577	1231.10693737217	12443.2500795885	95601.7912361584	4317.58578394228	143678.992609256	0	84950.3009416964	21396.8280407105
Nov-2025	83215.6101978962	7065.33021047945	8737.35639960862	1173.94966990466	11145.8469558891	5450.82389630992	4136.10170500296	51480.0034651492	0	76435.136851871	18997.8676658696
Dec-2025	436505.80902096	33432.7110641918	164066.713848175	16473.7032088919	55330.2332228599	0	52665.5603097932	86159.7171780062	0	286440.404380185	64809.9864286141
Jan-2025	327747.638049784	33192.7678529631	89483.7599936225	12176.680209142	51959.6200878622	0	27094.7354883158	0	0	182802.503979669	52475.8912495083
Feb-2025	4058128.97583771	346894.040335429	1102459.22799595	226326.329679952	199724.111626893	0	190760.500955884	0	0	2080070.52923035	426835.846600895
Mar-2025	1194136.2158542	44008.0438083657	60755.9934993732	16092.0098030027	50340.5416013837	0	19030.2022219625	0	0	258175.227484899	73916.307676747
Apr-2025	1322890.41884804	24245.0857844788	19127.4104895241	3568.78529841505	18510.8607750863	19755.2596994057	8755.45385738172	31018.1669060791	0	148765.142696207	38037.5967353975
May-2025	2374420.55380126	46123.4421884132	27651.5823723473	5829.24981996706	19771.6697277153	70605.0669631888	21712.6836643357	830891.010515278	0	288832.699425878	53914.4421528141
Jun-2025	2835648.20594024	112865.364213304	92429.3336449218	19291.3242449051	25794.5393705488	137269.537659799	12107.8078073205	1599379.01677013	0	460644.891903805	81114.9338928321
Jul-2025	1292756.66194773	106827.555793904	68538.7128775702	22229.2947903153	25308.4976100435	245430.566242339	10197.6468198838	1259640.7729345	0	365715.706384718	64972.3652946138
Aug-2025	482767.492558036	37878.9618871739	23536.0875768406	3597.07962259144	23228.2812804503	284185.516002262	13087.8112833057	1843425.48447003	0	243997.335799283	53757.1086077869
Sep-2025	263574.795800462	19754.7218522327	10415.491882107	2184.63286933037	15801.7193866241	255792.929595829	4631.07429314553	449719.662266154	0	126207.19031251	37568.1503219411
Oct-2026	105171.113921431	9048.89790686842	9308.25533789577	1231.10693737217	12443.2500795885	95601.7912361584	4317.58578394228	143678.992609256	0	84950.3009416964	21396.8280407105
Nov-2026	83215.6101978962	7065.33021047945	8737.35639960862	1173.94966990466	11145.8469558891	5450.82389630992	4136.10170500296	51480.0034651492	0	76435.136851871	18997.8676658696
Dec-2026	436505.80902096	33432.7110641918	164066.713848175	16473.7032088919	55330.2332228599	0	52665.5603097932	86159.7171780062	0	286440.404380185	64809.9864286141
Jan-2026	327747.638049784	33192.7678529631	89483.7599936225	12176.680209142	51959.6200878622	0	27094.7354883158	0	0	182802.503979669	52475.8912495083
Feb-2026	4058128.97583771	346894.040335429	1102459.22799595	226326.329679952	199724.111626893	0	190760.500955884	0	0	2080070.52923035	426835.846600895
Mar-2026	1194136.2158542	44008.0438083657	60755.9934993732	16092.0098030027	50340.5416013837	0	19030.2022219625	0	0	258175.227484899	73916.307676747
Apr-2026	1322890.41884804	24245.0857844788	19127.4104895241	3568.78529841505	18510.8607750863	19755.2596994057	8755.45385738172	31018.1669060791	0	148765.142696207	38037.5967353975
May-2026	2374420.55380126	46123.4421884132	27651.5823723473	5829.24981996706	19771.6697277153	70605.0669631888	21712.6836643357	830891.010515278	0	288832.699425878	53914.4421528141
Jun-2026	2835648.20594024	112865.364213304	92429.3336449218	19291.3242449051	25794.5393705488	137269.537659799	12107.8078073205	1599379.01677013	0	460644.891903805	81114.9338928321
Jul-2026	1292756.66194773	106827.555793904	68538.7128775702	22229.2947903153	25308.4976100435	245430.566242339	10197.6468198838	1259640.7729345	0	365715.706384718	64972.3652946138
Aug-2026	482767.492558036	37878.9618871739	23536.0875768406	3597.07962259144	23228.2812804503	284185.516002262	13087.8112833057	1843425.48447003	0	243997.335799283	53757.1086077869
Sep-2026	263574.795800462	19754.7218522327	10415.491882107	2184.63286933037	15801.7193866241	255792.929595829	4631.07429314553	449719.662266154	0	126207.19031251	37568.1503219411
Oct-2027	202861.86540583	22957.7629007961	5028.28223379094	1791.35590692001	16491.9839650902	4515.69236772771	2791.64327472474	144502.155767286	0	111862.993939839	41530.65678974
Nov-2027	459096.379525357	38035.7403252689	157389.251912232	12347.031435472	44709.7797806839	0	50754.6974154705	23577.9353471236	0	218796.522743511	53182.8687713389
Dec-2027	1835921.69761476	147283.291010038	520062.835087733	154472.208030841	320346.798969916	0	125683.013576669	0	0	793337.643890966	284990.919538547
Jan-2027	903419.404535593	82270.7438849976	133930.479843505	67852.2907280143	232860.772972678	0	52133.6915561429	0	0	416160.271965327	261421.145930258
