#	MODFLOW	Streamflow	Routing	(SFR)	Package													
#	Data	set	created	10/3/2021	using	MODFLOW	Pre-Processing.R											
#																		
BEGIN	OPTION																	
	DBFILE	SFR_out.dat																
END																		
-2363	51	0	0	86400	1.00E-04	50	600	1	!	NSTRM	NSS	NSFRPAR	NPARSEG	CONST	DLEAK	ISTCB1	ISTCB2	ISFROPT
1	145	23	35	22	39.89	1499.048706	7.59E-03	1	0.1									
1	144	23	35	23	177.09	1498.74585	1.71E-03	1	0.1									
1	144	24	35	24	24.98	1498.74585	1.00E-05	1	0.1									
1	143	24	35	25	192.55	1498.74585	1.21E-03	1	0.1									
1	142	24	35	26	22.48	1498.513062	1.04E-02	1	0.1									
1	142	25	35	27	192.25	1498.513062	1.00E-05	1	0.1									
1	142	26	35	28	43.22	1498.513062	1.00E-05	1	0.1									
1	141	26	35	29	191.54	1498.513062	1.00E-05	1	0.1									
1	140	27	35	30	157.3	1498.513062	1.23E-03	1	0.1									
1	139	27	35	31	192.76	1498.31897	1.64E-03	1	0.1									
1	138	27	35	32	21.49	1498.197754	7.54E-03	1	0.1									
1	138	28	35	33	181.37	1498.156982	1.68E-03	1	0.1									
1	138	29	35	34	51.34	1497.893066	8.44E-03	1	0.1									
1	137	29	35	35	135.71	1497.723877	1.26E-03	1	0.1									
1	137	30	35	36	112.15	1497.722168	3.23E-03	1	0.1									
1	136	30	35	37	76.91	1497.361938	5.99E-03	1	0.1									
1	136	31	35	38	159.3	1497.261475	3.36E-03	1	0.1									
1	135	31	35	39	36.98	1496.82605	1.18E-02	1	0.1									
1	135	32	35	40	196.59	1496.82605	7.08E-04	1	0.1									
1	134	33	35	41	157.5	1496.68689	3.71E-03	1	0.1									
1	134	34	35	42	177.79	1496.242432	3.85E-03	1	0.1									
1	134	35	35	43	92.98	1496.002686	4.38E-03	1	0.1									
1	133	35	35	44	176.64	1495.834717	2.23E-03	1	0.1									
1	132	36	35	45	180.51	1495.609131	1.25E-03	1	0.1									
1	131	36	35	46	85.24	1495.609131	9.75E-04	1	0.1									
1	131	37	35	47	195.54	1495.526001	1.41E-03	1	0.1									
1	131	38	35	48	48.84	1495.333618	3.94E-03	1	0.1									
1	131	38	35	49	133.17	1495.333618	1.00E-05	1	0.1									
1	131	39	35	50	107	1495.333618	1.00E-05	1	0.1									
1	130	39	35	51	73.83	1495.333618	1.00E-05	1	0.1									
1	130	40	35	52	157.25	1495.333618	1.00E-05	1	0.1									
1	129	40	35	53	75.41	1495.333618	8.25E-03	1	0.1									
1	129	41	35	54	161.55	1494.711548	3.85E-03	1	0.1									
1	129	42	35	55	119.05	1494.711548	1.00E-05	1	0.1									
1	128	42	35	56	49.59	1494.711548	2.61E-04	1	0.1									
1	128	43	35	57	184.27	1494.698608	1.00E-05	1	0.1									
1	128	44	35	58	85.31	1494.698608	1.00E-05	1	0.1									
1	127	44	35	59	103.62	1494.698608	1.92E-03	1	0.1									
1	127	45	35	60	141.74	1494.5	1.92E-03	1	0.1									
1	126	45	36	1	52.49	1495.315308	1.00E-05	1	0.1									
1	126	46	36	2	139.29	1494.5	1.00E-05	1	0.1									
1	175	2	37	1	46.1	1622.112793	5.86E-01	1	0.1									
1	175	3	37	2	21.54	1618.827393	5.86E-01	1	0.1									
1	174	3	37	3	173.96	1609.485718	1.31E-01	1	0.1									
1	174	4	37	4	73.43	1595.971313	2.88E-01	1	0.1									
1	173	4	37	5	128.73	1588.307983	1.22E-01	1	0.1									
1	173	5	37	6	86.32	1580.260254	1.43E-01	1	0.1									
1	172	5	37	7	101.34	1575.966309	7.64E-02	1	0.1									
1	172	6	37	8	151.66	1572.518188	5.04E-02	1	0.1									
1	171	6	37	9	163.61	1568.32373	3.97E-02	1	0.1									
1	170	6	37	10	23.51	1566.017456	3.07E-01	1	0.1									
1	170	7	37	11	196.58	1561.105103	8.89E-02	1	0.1									
1	170	8	37	12	154.33	1548.544922	1.12E-01	1	0.1									
1	169	8	37	13	15.29	1543.873291	4.85E-01	1	0.1									
1	169	9	37	14	163.54	1541.134033	4.96E-02	1	0.1									
1	168	9	37	15	157.19	1535.758911	7.13E-02	1	0.1									
1	167	10	37	16	171.97	1529.928955	6.05E-02	1	0.1									
1	166	10	37	17	154.89	1525.355103	5.09E-02	1	0.1									
1	165	10	37	18	76.46	1522.050781	5.97E-02	1	0.1									
1	165	11	37	19	105.92	1520.793335	3.39E-02	1	0.1									
1	164	11	37	20	164.19	1518.455322	2.91E-02	1	0.1									
1	163	11	37	21	81.95	1516.014771	4.69E-02	1	0.1									
1	163	12	37	22	86.49	1514.61499	3.55E-02	1	0.1									
1	162	12	37	23	174.03	1512.945435	2.11E-02	1	0.1									
1	161	12	37	24	162.65	1510.935425	2.60E-02	1	0.1									
1	160	12	37	25	157.43	1508.708618	1.75E-02	1	0.1									
1	159	12	37	26	79.62	1508.183594	1.98E-02	1	0.1									
1	159	13	37	27	108.07	1507.134888	1.86E-02	1	0.1									
1	158	13	37	28	175.46	1506.168213	1.07E-02	1	0.1									
1	158	14	37	29	90.77	1505.250732	2.03E-02	1	0.1									
1	157	14	37	30	236.5	1504.321167	5.78E-03	1	0.1									
1	156	14	37	31	67.74	1503.882813	1.62E-02	1	0.1									
1	156	15	37	32	162.19	1503.224243	4.58E-03	1	0.1									
1	156	16	37	33	160.41	1503.139648	3.48E-03	1	0.1									
1	155	17	37	34	182.87	1502.666504	4.55E-03	1	0.1									
1	155	18	37	35	179.26	1502.307861	4.70E-03	1	0.1									
1	155	19	37	36	124.42	1501.823853	6.55E-03	1	0.1									
1	154	19	37	37	188.31	1501.49353	3.57E-03	1	0.1									
1	153	19	37	38	63.14	1501.151978	1.54E-02	1	0.1									
1	153	20	37	39	174.33	1500.519775	5.39E-03	1	0.1									
1	153	21	37	40	15.08	1500.212769	2.04E-02	1	0.1									
1	152	21	37	41	158.28	1500.212769	2.57E-04	1	0.1									
1	152	22	37	42	139.51	1500.172119	7.95E-04	1	0.1									
1	151	22	37	43	35.43	1500.101807	2.28E-03	1	0.1									
1	151	23	37	44	199.53	1500.091431	4.94E-03	1	0.1									
1	151	24	37	45	30.84	1499.116577	3.77E-02	1	0.1									
1	150	24	37	46	110.32	1498.928955	3.24E-03	1	0.1									
1	150	24	38	1	63.41	1498.759155	5.64E-03	1	0.1									
1	150	25	38	2	174.2	1498.571655	2.63E-03	1	0.1									
1	150	26	38	3	154.51	1498.300781	2.34E-03	1	0.1									
1	150	27	38	4	140.76	1498.209351	6.50E-04	1	0.1									
1	150	28	38	5	83.67	1498.209351	1.00E-05	1	0.1									
1	149	28	38	6	81.04	1498.209351	1.00E-05	1	0.1									
1	149	29	38	7	85.06	1498.209351	1.00E-05	1	0.1									
1	150	29	38	8	58.26	1498.209351	1.00E-05	1	0.1									
1	149	30	38	9	58.66	1498.209351	1.00E-05	1	0.1									
1	150	30	38	10	109.38	1498.209351	8.14E-04	1	0.1									
1	150	31	38	11	174.17	1498.120361	5.11E-04	1	0.1									
1	150	32	38	12	172.85	1498.120361	5.13E-04	1	0.1									
1	149	32	38	13	60.43	1498.031738	3.42E-03	1	0.1									
1	149	33	38	14	120.83	1497.91394	1.42E-03	1	0.1									
1	148	33	38	15	151.15	1497.859863	8.61E-04	1	0.1									
1	148	34	38	16	27.56	1497.783813	2.76E-03	1	0.1									
1	147	34	38	17	179.5	1497.783813	5.38E-03	1	0.1									
1	146	34	38	18	65.48	1496.817261	1.48E-02	1	0.1									
1	146	35	38	19	114.83	1496.817261	1.00E-05	1	0.1									
1	145	35	38	20	161.42	1496.817261	1.00E-05	1	0.1									
1	145	36	38	21	16.33	1496.817261	1.00E-05	1	0.1									
1	144	36	38	22	177.75	1496.817261	1.00E-05	1	0.1									
1	143	36	38	23	174.07	1496.817261	3.07E-03	1	0.1									
1	143	35	38	24	50.81	1496.282471	1.05E-02	1	0.1									
1	142	36	38	25	179.55	1496.282471	1.00E-05	1	0.1									
1	141	36	38	26	85.92	1496.282471	1.00E-05	1	0.1									
1	141	37	38	27	93.63	1496.282471	1.00E-05	1	0.1									
1	140	37	38	28	179.31	1496.282471	1.00E-05	1	0.1									
1	139	38	38	29	179.55	1496.282471	2.62E-04	1	0.1									
1	138	38	38	30	93.16	1496.235474	5.04E-04	1	0.1									
1	138	39	38	31	86.37	1496.235474	1.00E-05	1	0.1									
1	137	39	38	32	179.53	1496.235474	1.00E-05	1	0.1									
1	136	40	38	33	172.46	1496.235474	1.00E-05	1	0.1									
1	135	40	38	34	100.53	1496.235474	1.17E-04	1	0.1									
1	135	41	38	35	79.01	1496.223755	5.75E-04	1	0.1									
1	134	41	38	36	179.53	1496.190063	8.39E-04	1	0.1									
1	133	42	38	37	165.09	1496.07312	7.08E-04	1	0.1									
1	132	42	38	38	107.89	1496.07312	1.00E-05	1	0.1									
1	132	43	38	39	71.64	1496.07312	2.16E-03	1	0.1									
1	131	43	38	40	179.53	1495.918335	2.08E-03	1	0.1									
1	130	43	38	41	21.8	1495.699097	1.01E-02	1	0.1									
1	130	44	38	42	157.73	1495.699097	8.88E-04	1	0.1									
1	129	44	38	43	114.97	1495.559082	1.48E-03	1	0.1									
1	129	45	38	44	64.79	1495.529297	1.63E-02	1	0.1									
1	128	45	38	45	179.81	1494.5	5.72E-03	1	0.1									
1	127	45	38	46	27.43	1494.5	1.00E-05	1	0.1									
1	127	46	38	47	152.37	1494.5	1.00E-05	1	0.1									
1	126	46	38	48	80.7	1494.5	1.00E-05	1	0.1									
1	126	46	39	1	39.13	1494.5	1.00E-05	1	0.1									
1	126	47	39	2	59.8	1494.5	1.00E-05	1	0.1									
1	125	47	39	3	171.67	1494.5	1.00E-05	1	0.1									
1	124	47	39	4	120.93	1494.5	1.00E-05	1	0.1									
1	126	46	40	1	21.49	1494.5	1.00E-05	1	0.1									
1	126	47	40	2	158.11	1494.5	6.55E-03	1	0.1									
1	126	48	40	3	156	1493.4646	7.09E-03	1	0.1									
1	126	49	40	4	157.13	1493.393677	6.25E-04	1	0.1									
1	126	50	40	5	76.49	1493.366333	1.50E-03	1	0.1									
1	125	50	40	6	102.38	1493.278687	8.98E-04	1	0.1									
1	125	51	40	7	165.89	1493.274414	2.32E-03	1	0.1									
1	124	51	40	8	16.77	1492.893066	2.27E-02	1	0.1									
1	124	52	40	9	177.57	1492.893066	6.10E-04	1	0.1									
1	124	53	40	10	133.12	1492.784668	8.14E-04	1	0.1									
1	123	53	40	11	36.63	1492.784668	1.00E-05	1	0.1									
1	123	54	40	12	158.9	1492.784668	2.20E-03	1	0.1									
1	123	55	40	13	182.29	1492.435669	1.91E-03	1	0.1									
1	122	55	40	14	35.13	1492.435669	3.29E-03	1	0.1									
1	122	56	40	15	177.4	1492.320068	6.52E-04	1	0.1									
1	122	57	40	16	46.31	1492.320068	2.43E-04	1	0.1									
1	121	57	40	17	148.87	1492.308838	1.42E-03	1	0.1									
1	121	58	40	18	71.19	1492.108887	2.81E-03	1	0.1									
1	120	58	40	19	130.9	1492.108887	6.19E-04	1	0.1									
1	120	59	40	20	168.31	1492.027832	4.87E-04	1	0.1									
1	120	60	40	21	32.69	1492.026855	1.00E-05	1	0.1									
1	119	60	40	22	157.65	1492.026855	6.72E-04	1	0.1									
1	119	61	40	23	165.63	1491.920898	6.40E-04	1	0.1									
1	119	62	40	24	58.54	1491.920898	5.84E-04	1	0.1									
1	118	62	40	25	109.4	1491.886719	1.24E-03	1	0.1									
1	118	63	40	26	164.32	1491.784912	1.04E-03	1	0.1									
1	118	64	40	27	70.04	1491.715576	1.30E-03	1	0.1									
1	117	64	40	28	99.41	1491.693848	4.94E-04	1	0.1									
1	117	65	40	29	134.55	1491.666504	2.03E-04	1	0.1									
1	116	65	40	30	100.03	1491.666504	1.00E-05	1	0.1									
1	116	66	40	31	95.15	1491.666504	3.46E-03	1	0.1									
1	115	66	40	32	149.64	1491.337158	2.20E-03	1	0.1									
1	115	65	40	33	151.64	1491.337158	9.96E-04	1	0.1									
1	115	64	40	34	150.71	1491.186157	1.00E-03	1	0.1									
1	115	63	40	35	136.9	1491.186157	1.00E-05	1	0.1									
1	114	63	40	36	33.14	1491.186157	1.00E-05	1	0.1									
1	114	64	40	37	191.97	1491.186157	1.00E-05	1	0.1									
1	114	65	40	38	38.22	1491.186157	1.00E-05	1	0.1									
1	113	65	40	39	197.7	1491.186157	1.59E-04	1	0.1									
1	112	66	40	40	167.94	1491.154785	1.18E-03	1	0.1									
1	112	67	40	41	181.57	1490.988281	2.65E-03	1	0.1									
1	112	68	40	42	21.88	1490.673828	1.44E-02	1	0.1									
1	111	68	40	43	186.97	1490.673828	1.00E-05	1	0.1									
1	111	69	40	44	48.66	1490.673828	1.00E-05	1	0.1									
1	110	69	40	45	68.63	1490.673828	1.00E-05	1	0.1									
1	111	69	40	46	21.29	1490.673828	3.33E-04	1	0.1									
1	110	69	40	47	36.67	1490.666748	1.93E-04	1	0.1									
1	110	70	40	48	185.69	1490.666748	4.17E-04	1	0.1									
1	110	71	40	49	76.4	1490.589355	3.72E-03	1	0.1									
1	109	71	40	50	120.86	1490.382568	1.71E-03	1	0.1									
1	109	72	40	51	185.25	1490.382568	2.82E-04	1	0.1									
1	108	73	40	52	244.26	1490.330322	7.80E-04	1	0.1									
1	107	74	40	53	149.54	1490.192017	1.70E-03	1	0.1									
1	107	75	40	54	186.63	1490.075684	6.23E-04	1	0.1									
1	107	76	40	55	165.69	1490.075684	1.00E-05	1	0.1									
1	107	77	40	56	57.19	1490.06311	3.91E-03	1	0.1									
1	106	77	40	57	142.75	1489.851807	1.54E-03	1	0.1									
1	106	78	40	58	86.56	1489.843872	1.00E-05	1	0.1									
1	105	78	40	59	112.6	1489.843872	1.00E-05	1	0.1									
1	105	79	40	60	156.95	1489.843872	1.77E-03	1	0.1									
1	105	80	40	61	201.95	1489.566284	2.11E-03	1	0.1									
1	105	81	40	62	227.96	1489.41687	6.55E-04	1	0.1									
1	105	82	40	63	139.97	1489.41687	1.00E-05	1	0.1									
1	104	82	40	64	131.67	1489.41687	1.19E-03	1	0.1									
1	104	83	40	65	74.18	1489.260254	2.11E-03	1	0.1									
1	103	83	40	66	193.29	1489.260254	1.00E-05	1	0.1									
1	102	83	40	67	19.49	1489.260254	1.00E-05	1	0.1									
1	124	48	41	1	93.86	1494.687012	1.00E-05	1	0.1									
1	123	48	41	2	65.12	1494.687012	1.00E-05	1	0.1									
1	123	49	41	3	174.5	1494.687012	4.74E-04	1	0.1									
1	123	50	41	4	52.4	1494.604248	1.58E-03	1	0.1									
1	122	50	41	5	56.25	1494.604248	1.00E-05	1	0.1									
1	122	49	41	6	52.26	1494.604248	3.16E-03	1	0.1									
1	122	50	41	7	47	1494.439331	5.74E-03	1	0.1									
1	121	50	41	8	86.51	1494.334717	1.21E-03	1	0.1									
1	121	49	41	9	74.74	1494.334717	1.42E-04	1	0.1									
1	120	49	41	10	130.84	1494.324097	6.20E-04	1	0.1									
1	120	50	41	11	161.91	1494.25354	4.36E-04	1	0.1									
1	119	51	41	12	219.53	1494.25354	1.00E-05	1	0.1									
1	118	51	41	13	20.97	1494.25354	4.66E-03	1	0.1									
1	118	52	41	14	170.54	1494.155762	6.69E-04	1	0.1									
1	117	52	41	15	55.13	1494.139404	2.97E-04	1	0.1									
1	117	53	41	16	178.3	1494.139404	1.00E-05	1	0.1									
1	117	54	41	17	114.12	1494.139404	1.00E-05	1	0.1									
1	116	54	41	18	49.26	1494.139404	1.17E-02	1	0.1									
1	116	55	41	19	191.61	1493.561768	3.59E-03	1	0.1									
1	115	55	41	20	34.84	1493.45166	3.16E-03	1	0.1									
1	115	56	41	21	129.72	1493.45166	1.58E-03	1	0.1									
1	114	56	41	22	162.2	1493.246094	2.72E-03	1	0.1									
1	113	56	41	23	52	1493.011108	4.52E-03	1	0.1									
1	113	57	41	24	185	1493.011108	1.00E-05	1	0.1									
1	112	58	41	25	175.23	1493.011108	1.00E-05	1	0.1									
1	112	59	41	26	165.87	1493.011108	2.20E-03	1	0.1									
1	112	60	41	27	112	1492.646118	3.26E-03	1	0.1									
1	111	60	41	28	32.37	1492.646118	1.56E-03	1	0.1									
1	111	61	41	29	159.09	1492.595459	1.37E-03	1	0.1									
1	111	62	41	30	160.52	1492.428101	2.96E-03	1	0.1									
1	111	63	41	31	151.94	1492.119995	2.03E-03	1	0.1									
1	111	64	41	32	178.07	1492.119995	1.00E-05	1	0.1									
1	110	65	41	33	170.04	1492.119995	1.00E-05	1	0.1									
1	110	66	41	34	99.47	1492.119995	1.00E-05	1	0.1									
1	109	66	41	35	78.77	1492.119995	4.46E-04	1	0.1									
1	109	67	41	36	153.26	1492.084839	4.52E-04	1	0.1									
1	108	67	41	37	62.2	1492.050781	1.89E-03	1	0.1									
1	108	68	41	38	149.46	1491.967163	9.87E-04	1	0.1									
1	107	68	41	39	65.47	1491.90332	9.75E-04	1	0.1									
1	107	69	41	40	180.11	1491.90332	1.00E-05	1	0.1									
1	106	70	41	41	173.5	1491.90332	1.61E-03	1	0.1									
1	106	71	41	42	103.97	1491.624146	3.90E-03	1	0.1									
1	105	71	41	43	91.93	1491.497681	1.38E-03	1	0.1									
1	105	72	41	44	134.97	1491.497681	6.72E-04	1	0.1									
1	104	72	41	45	57.96	1491.406982	1.56E-03	1	0.1									
1	104	73	41	46	184.81	1491.406982	1.00E-05	1	0.1									
1	103	74	41	47	187.47	1491.399048	1.00E-05	1	0.1									
1	103	75	41	48	51.88	1491.399048	2.65E-03	1	0.1									
1	102	75	41	49	119.39	1491.261475	1.15E-03	1	0.1									
1	102	76	41	50	32.57	1491.261475	1.00E-05	1	0.1									
1	103	76	41	51	119.53	1491.261475	1.00E-05	1	0.1									
1	103	77	41	52	150.25	1491.261475	1.00E-05	1	0.1									
1	102	78	41	53	162.15	1491.261475	2.56E-03	1	0.1									
1	102	79	41	54	162.83	1490.846313	3.82E-03	1	0.1									
1	102	80	41	55	57.04	1490.640015	1.18E-02	1	0.1									
1	101	80	41	56	77.11	1490.174927	6.03E-03	1	0.1									
1	102	80	41	57	35.06	1490.174927	1.00E-05	1	0.1									
1	102	81	41	58	185.2	1490.174927	6.10E-04	1	0.1									
1	103	81	41	59	48.64	1490.062012	7.93E-03	1	0.1									
1	103	82	41	60	179.86	1489.789185	1.52E-03	1	0.1									
1	103	83	41	61	57.49	1489.789185	1.00E-05	1	0.1									
1	102	83	41	62	102.14	1489.789185	1.31E-03	1	0.1									
1	102	84	42	1	189.85	1489.654907	7.07E-04	1	0.1									
1	102	85	42	2	172	1489.654907	1.00E-05	1	0.1									
1	101	85	42	3	16.63	1489.654907	1.39E-02	1	0.1									
1	101	86	42	4	197.78	1489.42395	1.17E-03	1	0.1									
1	101	87	42	5	38.48	1489.42395	3.34E-03	1	0.1									
1	100	87	42	6	182.99	1489.295532	2.16E-03	1	0.1									
1	100	88	42	7	195.34	1489.029175	2.06E-03	1	0.1									
1	100	89	42	8	115.65	1488.893921	1.17E-03	1	0.1									
1	99	89	42	9	88.06	1488.893921	2.49E-03	1	0.1									
1	99	90	42	10	171.64	1488.674683	1.34E-03	1	0.1									
1	99	91	42	11	101.09	1488.663086	1.15E-04	1	0.1									
1	98	91	42	12	126.51	1488.663086	1.00E-05	1	0.1									
1	98	92	42	13	184.66	1488.663086	1.00E-05	1	0.1									
1	98	93	42	14	89.35	1488.663086	1.00E-05	1	0.1									
1	97	93	42	15	53.72	1488.663086	1.00E-05	1	0.1									
1	98	93	42	16	42.74	1488.663086	1.00E-05	1	0.1									
1	98	94	42	17	75.75	1488.663086	1.00E-05	1	0.1									
1	97	94	42	18	110.45	1488.663086	1.00E-05	1	0.1									
1	97	95	42	19	198.95	1488.662354	8.20E-04	1	0.1									
1	96	96	42	20	175.62	1488.5	9.24E-04	1	0.1									
1	95	96	42	21	92.39	1488.5	1.07E-03	1	0.1									
1	95	97	42	22	35.61	1488.400879	2.78E-03	1	0.1									
1	95	97	42	23	138.63	1488.400879	2.04E-03	1	0.1									
1	94	97	42	24	71.56	1488.118042	5.69E-03	1	0.1									
1	94	98	42	25	169.41	1487.993408	7.36E-04	1	0.1									
1	94	99	42	26	164.51	1487.993408	9.39E-04	1	0.1									
1	94	100	42	27	163.91	1487.838867	9.43E-04	1	0.1									
1	93	100	42	28	27.99	1487.838867	1.00E-05	1	0.1									
1	93	101	42	29	162.51	1487.838867	8.66E-04	1	0.1									
1	93	102	42	30	202.34	1487.69812	6.96E-04	1	0.1									
1	93	103	42	31	112.43	1487.69812	1.34E-03	1	0.1									
1	92	103	42	32	82.9	1487.547485	3.83E-03	1	0.1									
1	92	104	42	33	181.63	1487.380493	1.32E-03	1	0.1									
1	92	105	42	34	80.69	1487.307739	1.47E-03	1	0.1									
1	91	105	42	35	177.5	1487.261597	1.21E-03	1	0.1									
1	91	106	42	36	43.31	1487.093628	5.36E-03	1	0.1									
1	90	106	42	37	114.03	1487.029419	1.48E-03	1	0.1									
1	90	106	43	1	69.23	1486.924927	2.69E-03	1	0.01									
1	89	106	43	2	142.34	1486.843018	5.75E-04	1	0.01									
1	89	107	43	3	142.15	1486.843018	1.35E-04	1	0.01									
1	88	107	43	4	25.38	1486.823853	4.22E-03	1	0.01									
1	88	108	43	5	182.8	1486.735962	8.47E-04	1	0.01									
1	87	108	43	6	44.03	1486.669067	3.64E-03	1	0.01									
1	87	109	43	7	181.15	1486.575562	9.56E-04	1	0.01									
1	87	110	43	8	157.39	1486.49585	5.06E-04	1	0.01									
1	87	111	43	9	75.81	1486.49585	4.70E-03	1	0.01									
1	86	111	43	10	156.56	1486.139404	2.28E-03	1	0.01									
1	86	112	43	11	19.82	1486.139404	3.66E-03	1	0.01									
1	85	112	43	12	193.2	1486.066895	8.97E-04	1	0.01									
1	84	112	43	13	36.33	1485.966187	3.54E-03	1	0.01									
1	84	113	43	14	145.63	1485.938477	1.90E-04	1	0.01									
1	83	113	43	15	172.04	1485.938477	1.00E-05	1	0.01									
1	82	113	43	16	170.73	1485.938477	1.01E-04	1	0.01									
1	81	113	43	17	159.62	1485.921265	1.67E-04	1	0.01									
1	80	113	43	18	27.55	1485.911865	4.08E-04	1	0.01									
1	80	114	43	19	51.84	1485.910034	1.00E-05	1	0.01									
1	80	113	43	20	81.75	1485.910034	1.00E-05	1	0.01									
1	79	113	43	21	35.35	1485.910034	1.24E-03	1	0.01									
1	79	114	43	22	199.88	1485.866211	1.40E-03	1	0.01									
1	78	115	43	23	162.3	1485.630005	1.46E-03	1	0.01									
1	77	115	43	24	149.32	1485.630005	1.00E-05	1	0.01									
1	77	115	44	1	18.97	1485.630005	1.00E-05	1	0.01									
1	76	116	44	2	144.29	1485.630005	1.00E-05	1	0.01									
1	76	115	44	3	15.12	1485.630005	1.00E-05	1	0.01									
1	75	115	44	4	110.34	1485.630005	1.00E-05	1	0.01									
1	75	116	44	5	124.29	1485.630005	1.00E-05	1	0.01									
1	74	116	44	6	124.52	1485.630005	1.00E-05	1	0.01									
1	74	117	44	7	51.97	1485.630005	1.00E-05	1	0.01									
1	73	117	44	8	165.41	1485.630005	1.00E-05	1	0.01									
1	72	117	44	9	151.23	1485.630005	1.00E-05	1	0.01									
1	71	117	44	10	69.67	1485.630005	1.00E-05	1	0.01									
1	71	116	44	11	88.47	1485.630005	2.74E-03	1	0.01									
1	70	116	44	12	142.14	1485.387451	1.92E-03	1	0.01									
1	70	117	44	13	61.65	1485.357056	1.17E-03	1	0.01									
1	69	117	44	14	136.24	1485.315186	3.07E-04	1	0.01									
1	69	118	44	15	110.16	1485.315186	1.00E-05	1	0.01									
1	68	118	44	16	167.63	1485.315186	4.54E-04	1	0.01									
1	68	119	44	17	25.5	1485.239136	2.98E-03	1	0.01									
1	67	119	44	18	177.66	1485.239136	4.23E-04	1	0.01									
1	66	119	44	19	92.59	1485.164063	1.03E-03	1	0.01									
1	66	120	44	20	162.31	1485.143311	6.42E-04	1	0.01									
1	65	120	44	21	160.23	1485.059814	5.21E-04	1	0.01									
1	64	120	44	22	66.79	1485.059814	1.00E-05	1	0.01									
1	64	121	44	23	160.15	1485.055176	1.00E-05	1	0.01									
1	64	122	44	24	109.88	1485.055176	4.87E-04	1	0.01									
1	63	122	44	25	121.56	1485.001709	5.29E-04	1	0.01									
1	63	121	44	26	46.24	1484.990845	7.31E-04	1	0.01									
1	62	121	44	27	165.94	1484.967896	1.57E-04	1	0.01									
1	61	121	44	28	152.32	1484.964722	1.00E-05	1	0.01									
1	60	121	44	29	86.18	1484.957397	1.00E-05	1	0.01									
1	60	122	44	30	62.19	1484.957397	5.04E-04	1	0.01									
1	60	121	44	31	54.82	1484.926025	5.72E-04	1	0.01									
1	59	121	44	32	156.81	1484.926025	7.86E-04	1	0.01									
1	58	121	44	33	162.57	1484.802734	7.58E-04	1	0.01									
1	58	120	44	34	80.21	1484.802734	1.00E-05	1	0.01									
1	57	120	44	35	120.3	1484.802734	1.00E-05	1	0.01									
1	57	119	44	36	165.21	1484.801636	1.00E-05	1	0.01									
1	56	118	44	37	176.38	1484.79834	1.00E-05	1	0.01									
1	55	118	44	38	168.61	1484.79834	1.00E-05	1	0.01									
1	55	117	44	39	72.4	1484.79834	1.70E-03	1	0.01									
1	54	117	44	40	205.38	1484.675049	1.60E-03	1	0.01									
1	53	116	44	41	119.48	1484.470215	1.71E-03	1	0.01									
1	53	116	44	42	46	1484.470215	1.00E-05	1	0.01									
1	52	116	44	43	190.1	1484.470215	1.00E-05	1	0.01									
1	52	115	44	44	16.78	1484.470215	2.26E-03	1	0.01									
1	51	115	44	45	108.04	1484.432251	2.26E-03	1	0.01									
1	91	198	45	1	84.84	1502.061279	5.82E-03	1	0.1									
1	91	197	45	2	55.59	1501.981812	5.82E-03	1	0.1									
1	90	197	45	3	187.83	1501.737671	2.86E-03	1	0.1									
1	89	196	45	4	189.05	1501.445435	1.97E-03	1	0.1									
1	88	196	45	5	35.56	1501.365234	7.16E-03	1	0.1									
1	88	195	45	6	179.94	1501.190796	3.66E-03	1	0.1									
1	87	195	45	7	37.69	1500.706665	2.29E-02	1	0.1									
1	87	194	45	8	181.49	1500.328369	3.39E-03	1	0.1									
1	87	193	45	9	44.95	1500.091675	1.02E-02	1	0.1									
1	86	193	45	10	134.58	1499.871948	6.17E-03	1	0.1									
1	86	192	45	11	136.63	1499.26123	4.47E-03	1	0.1									
1	85	192	45	12	43.91	1499.26123	1.13E-02	1	0.1									
1	85	191	45	13	180.41	1498.76355	4.25E-03	1	0.1									
1	85	190	45	14	45.87	1498.493652	1.54E-02	1	0.1									
1	84	190	45	15	134.04	1498.057251	3.26E-03	1	0.1									
1	84	189	45	16	137.59	1498.057251	1.00E-05	1	0.1									
1	83	189	45	17	42.34	1498.057251	1.00E-05	1	0.1									
1	83	188	45	18	180.01	1498.057251	2.10E-04	1	0.1									
1	83	187	45	19	48.8	1498.019409	3.40E-03	1	0.1									
1	82	187	45	20	131.5	1497.891235	4.48E-03	1	0.1									
1	82	186	45	21	138.61	1497.430542	7.40E-03	1	0.1									
1	81	186	45	22	41.86	1496.865479	2.34E-02	1	0.1									
1	81	185	45	23	180.71	1496.451294	4.51E-03	1	0.1									
1	81	184	45	24	46.42	1496.050049	8.64E-03	1	0.1									
1	80	184	45	25	133.48	1496.050049	3.19E-03	1	0.1									
1	80	183	45	26	140.17	1495.624512	5.95E-03	1	0.1									
1	79	183	45	27	39.06	1495.215576	1.05E-02	1	0.1									
1	79	182	45	28	181.07	1495.215576	4.19E-03	1	0.1									
1	79	181	45	29	49.13	1494.457031	1.90E-02	1	0.1									
1	78	181	45	30	130.58	1494.28418	3.99E-03	1	0.1									
1	78	180	45	31	146.18	1493.935791	2.38E-03	1	0.1									
1	77	180	45	32	31.46	1493.935791	1.02E-03	1	0.1									
1	77	179	45	33	178.97	1493.903564	2.24E-03	1	0.1									
