well_id	227	228	241	243	1534
Jul-51	0	0	0	0	75834.38796
Aug-51	0	0	0	0	72442.31628
Sep-51	0	0	0	0	45836.1395
Oct-51	0	0	0	0	32045.82627
Nov-51	0	0	0	0	30935.69372
Dec-51	0	0	0	0	33316.3113
Jan-52	0	0	0	0	30059.92249
Feb-52	0	0	0	0	28283.71041
Mar-52	0	0	0	0	31515.42961
Apr-52	0	0	0	0	35339.2195
May-52	0	0	0	0	51325.12822
Jun-52	0	0	0	0	64511.03595
Jul-52	0	0	0	0	81989.45621
Aug-52	0	0	0	0	77746.28291
Sep-52	0	0	0	0	61303.98636
Oct-52	0	0	0	0	32551.55332
Nov-52	0	0	0	0	27272.25631
Dec-52	0	0	0	0	30010.58326
Jan-53	0	0	0	0	31022.03736
Feb-53	0	0	0	0	28629.08498
Mar-53	0	0	0	0	26544.50275
Apr-53	0	0	0	0	25422.03539
May-53	0	0	0	0	39311.02707
Jun-53	0	0	0	0	58565.65941
Jul-53	0	0	0	0	65855.52982
Aug-53	0	0	0	0	57850.24065
Sep-53	0	0	0	0	38287.23816
Oct-53	0	0	0	0	29899.57001
Nov-53	0	0	0	0	24509.25974
Dec-53	0	0	0	0	26310.14143
Jan-54	0	0	0	0	24484.59013
Feb-54	0	0	0	0	23029.08301
Mar-54	0	0	0	0	25187.67407
Apr-54	0	0	0	0	26482.82872
May-54	0	0	0	0	49894.29071
Jun-54	0	0	0	0	55580.63633
Jul-54	0	0	0	0	73527.77922
Aug-54	0	0	0	0	38225.56413
Sep-54	0	0	0	0	49647.59459
Oct-54	0	0	0	0	30392.96225
Nov-54	0	0	0	0	27136.57344
Dec-54	0	0	0	0	28283.71041
Jan-55	0	0	0	0	31330.40752
Feb-55	0	0	0	0	29208.82087
Mar-55	0	0	0	0	33871.37758
Apr-55	0	0	0	0	31885.47379
May-55	0	0	0	0	38842.30444
Jun-55	0	0	0	0	55259.93137
Jul-55	0	0	0	0	75834.38796
Aug-55	0	0	0	0	72442.31628
Sep-55	0	0	0	0	45836.1395
Oct-55	0	0	0	0	32045.82627
Nov-55	0	0	0	0	30935.69372
Dec-55	0	0	0	0	33316.3113
Jan-56	0	0	0	0	30059.92249
Feb-56	0	0	0	0	28283.71041
Mar-56	0	0	0	0	31515.42961
Apr-56	0	0	0	0	35339.2195
May-56	0	0	0	0	51325.12822
Jun-56	0	0	0	0	64511.03595
Jul-56	0	0	0	0	81989.45621
Aug-56	0	0	0	0	77746.28291
Sep-56	0	0	0	0	61303.98636
Oct-56	0	0	0	0	32551.55332
