future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Dec-2025	485372.649886031	37175.504258459	182433.988306345	18317.9348698013	61524.4548026211	0	58561.4716620403	95805.3005844689	0	318507.417851479	72065.4667173596
Jan-2025	599723.012927926	60737.1783444325	163740.219367632	22281.2752700211	95077.3591996102	0	49578.8055048309	0	0	334497.813957712	96022.0485294633
Feb-2025	4451319.86819737	380504.499265109	1209276.17004654	248255.019492719	219075.320556892	0	209243.228351786	0	0	2281607.9353672	468191.84302569
Mar-2025	1679349.93298375	61889.8450939774	85442.9940712818	22630.6808431527	70795.4285635461	0	26762.7498453007	0	0	363079.643024382	103950.742549548
Apr-2025	1780586.36408647	32633.4430493058	25745.1454880054	4803.51988960928	24915.280822975	26590.2190677136	11784.6811253026	41749.8866459529	0	200235.167450156	51197.9111078957
May-2025	2828312.8671764	54940.3621069205	32937.4365026846	6943.56450267593	23551.2061277161	84101.8744805529	25863.2627191753	989723.464320324	0	344045.724730482	64220.6833255897
Jun-2025	3122607.39570704	124287.004386981	101782.908124954	21243.5490530636	28404.8702651478	151160.807819475	13333.0820535977	1761231.43055719	0	507260.788993584	89323.524669048
Jul-2025	1344306.43629109	111087.395682512	71271.7525025991	23115.7068769692	26317.6955350432	255217.319371652	10604.2866832641	1309870.0229626	0	380298.932055009	67563.1937684315
Aug-2025	501634.012307901	39359.2690610519	24455.8762286202	3737.65324195812	24136.0408837553	295291.466036041	13599.2820303326	1915466.42311292	0	253532.734569362	55857.9326418793
Sep-2025	273660.518185609	20510.6387440294	10814.0419760515	2268.22811813486	16406.3741467937	265580.877901554	4808.28292769576	466928.241147847	0	131036.524166817	39005.7002724963
Oct-2026	134967.446050045	11612.5673154895	11945.4040495952	1579.89540051602	15968.5832086815	122687.010908655	5540.81348606815	184385.103099712	0	109017.816126289	27458.825209212
Nov-2026	99903.6009703714	8482.20578318242	10489.5387440719	1409.37258168924	13381.0260371812	6543.92768618403	4965.55217617012	61803.761480627	0	91763.3770155073	22807.6845926552
